IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location
140023750,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Wednesday,6/14/2016,23:30,MISSION,NONE,DOLORES ST / 15TH ST,-122.4265407,37.76626756,"(37.7662675621982, -122.426540746321)"
140023788,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,6/15/2016,4:07,CENTRAL,"ARREST, CITED",GEARY ST / LEAVENWORTH ST,-122.41481,37.78651941,"(37.7865194111614, -122.414809966357)"
140023788,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Thursday,6/16/2016,4:07,CENTRAL,"ARREST, CITED",GEARY ST / LEAVENWORTH ST,-122.41481,37.78651941,"(37.7865194111614, -122.414809966357)"
140023857,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,6/17/2016,7:20,CENTRAL,"ARREST, CITED",CALIFORNIA ST / POWELL ST,-122.4091752,37.79204141,"(37.7920414139396, -122.409175171456)"
140024219,OTHER OFFENSES,PAROLE VIOLATION,Thursday,6/18/2016,10:01,TENDERLOIN,"ARREST, BOOKED",TURK ST / HYDE ST,-122.4156949,37.7825852,"(37.7825851968467, -122.415694922134)"
140024219,OTHER OFFENSES,PROBATION VIOLATION,Thursday,6/19/2016,10:01,TENDERLOIN,"ARREST, BOOKED",TURK ST / HYDE ST,-122.4156949,37.7825852,"(37.7825851968467, -122.415694922134)"
140024219,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Thursday,6/20/2016,10:01,TENDERLOIN,"ARREST, BOOKED",TURK ST / HYDE ST,-122.4156949,37.7825852,"(37.7825851968467, -122.415694922134)"
140024463,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,6/21/2016,10:59,BAYVIEW,PSYCHOPATHIC CASE,SAN BRUNO AV / WAYLAND ST,-122.4031046,37.72643338,"(37.7264333788753, -122.403104571775)"
140024463,MISSING PERSON,FOUND PERSON,Thursday,6/22/2016,10:59,BAYVIEW,PSYCHOPATHIC CASE,SAN BRUNO AV / WAYLAND ST,-122.4031046,37.72643338,"(37.7264333788753, -122.403104571775)"
140024504,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,6/23/2016,11:32,BAYVIEW,"ARREST, CITED",EVANS AV / QUINT ST,-122.3903311,37.74404625,"(37.7440462461069, -122.390331076771)"
140024786,NON-CRIMINAL,FOUND PROPERTY,Thursday,6/24/2016,13:41,SOUTHERN,NONE,MARKET ST / 7TH ST,-122.4125153,37.78047775,"(37.7804777480508, -122.412515341356)"
140024980,NON-CRIMINAL,LOST PROPERTY,Tuesday,6/25/2016,3:00,MISSION,NONE,14TH ST / VALENCIA ST,-122.4222016,37.76814038,"(37.7681403836513, -122.422201579793)"
140024996,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,6/26/2016,14:26,BAYVIEW,"ARREST, BOOKED",EVANS AV / QUINT ST,-122.3903311,37.74404625,"(37.7440462461069, -122.390331076771)"
140024996,OTHER OFFENSES,TRAFFIC VIOLATION,Thursday,6/27/2016,14:26,BAYVIEW,"ARREST, BOOKED",EVANS AV / QUINT ST,-122.3903311,37.74404625,"(37.7440462461069, -122.390331076771)"
140025079,NON-CRIMINAL,LOST PROPERTY,Saturday,6/28/2016,0:30,SOUTHERN,NONE,MARKET ST / 6TH ST,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
140025154,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,6/29/2016,14:35,SOUTHERN,"ARREST, BOOKED",OCTAVIA ST / MARKET ST,-122.4236195,37.77171572,"(37.7717157193406, -122.423619488896)"
140025154,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,6/30/2016,14:35,SOUTHERN,"ARREST, BOOKED",OCTAVIA ST / MARKET ST,-122.4236195,37.77171572,"(37.7717157193406, -122.423619488896)"
140025308,NON-CRIMINAL,FOUND PROPERTY,Thursday,7/1/2016,16:10,PARK,NONE,CLAYTON ST / PARNASSUS AV,-122.4476362,37.765138,"(37.7651380040249, -122.447636174023)"
140025427,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,7/2/2016,17:13,BAYVIEW,"ARREST, CITED",REVERE AV / INGALLS ST,-122.3845574,37.72848681,"(37.7284868144785, -122.384557371971)"
140025790,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,7/3/2016,19:34,SOUTHERN,"ARREST, CITED",5TH ST / HOWARD ST,-122.4049344,37.78149872,"(37.7814987213218, -122.404934413339)"
140025847,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,7/4/2016,10:23,SOUTHERN,"ARREST, CITED",MISSION ST / 10TH ST,-122.4159112,37.77527215,"(37.7752721501379, -122.41591119887)"
140026118,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,7/5/2016,21:45,BAYVIEW,"ARREST, CITED",SAN BRUNO AV / DWIGHT ST,-122.4021095,37.72403765,"(37.7240376461441, -122.402109488937)"
140026839,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,7/6/2016,9:05,BAYVIEW,"ARREST, CITED",SILVER AV / BRUSSELS ST,-122.4075389,37.73184728,"(37.7318472821329, -122.407538865966)"
140026475,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,7/7/2016,0:50,BAYVIEW,"ARREST, CITED",7TH ST / HOOPER ST,-122.3981821,37.7690433,"(37.7690432950377, -122.398182124025)"
140026522,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,7/8/2016,1:18,TENDERLOIN,"ARREST, CITED",TURK ST / TAYLOR ST,-122.4107688,37.78321452,"(37.7832145190013, -122.410768766343)"
140026522,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,7/9/2016,1:18,TENDERLOIN,"ARREST, CITED",TURK ST / TAYLOR ST,-122.4107688,37.78321452,"(37.7832145190013, -122.410768766343)"
140026566,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,7/10/2016,2:36,MISSION,"ARREST, CITED",20TH ST / CAPP ST,-122.4179645,37.75869682,"(37.7586968166489, -122.41796448376)"
140026613,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,7/11/2016,3:20,TENDERLOIN,"ARREST, CITED",ELLIS ST / JONES ST,-122.4127841,37.78486569,"(37.7848656939526, -122.412784096502)"
140026657,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,7/12/2016,4:10,MISSION,"ARREST, CITED",MISSION ST / 14TH ST,-122.4199834,37.76827268,"(37.7682726763619, -122.419983447697)"
140026679,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,7/13/2016,4:06,RICHMOND,"ARREST, CITED",SACRAMENTO ST / LAUREL ST,-122.4503064,37.7877643,"(37.7877642973299, -122.450306380098)"
140026691,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,7/14/2016,5:11,BAYVIEW,"ARREST, CITED",3RD ST / GILMAN AV,-122.3956223,37.72243362,"(37.7224336236684, -122.395622324587)"
140027304,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,7/15/2016,11:20,BAYVIEW,"ARREST, CITED",INGALLS ST / PALOU AV,-122.3834339,37.72973814,"(37.7297381449981, -122.383433948755)"
140027586,NON-CRIMINAL,LOST PROPERTY,Thursday,7/16/2016,19:18,SOUTHERN,NONE,MONTGOMERY ST / MARKET ST,-122.4020702,37.78871987,"(37.7887198688133, -122.402070243227)"
140027821,ASSAULT,BATTERY,Friday,7/17/2016,14:02,SOUTHERN,NONE,10TH ST / MISSION ST,-122.4159112,37.77527215,"(37.7752721501379, -122.41591119887)"
140027928,NON-CRIMINAL,LOST PROPERTY,Friday,7/18/2016,8:00,MISSION,NONE,CAPP ST / 17TH ST,-122.4184863,37.76349544,"(37.7634954373144, -122.418486296575)"
140027956,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,7/19/2016,14:55,SOUTHERN,PSYCHOPATHIC CASE,6TH ST / STEVENSON ST,-122.4096964,37.78175406,"(37.7817540588712, -122.409696355558)"
140027978,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,7/20/2016,15:04,SOUTHERN,"ARREST, CITED",FOLSOM ST / 9TH ST,-122.4116124,37.77376796,"(37.7737679567236, -122.411612378034)"
140028073,ASSAULT,BATTERY,Friday,7/21/2016,13:00,SOUTHERN,NONE,MISSION ST / 6TH ST,-122.4087106,37.78097067,"(37.7809706722053, -122.408710606663)"
140028120,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,7/22/2016,15:50,INGLESIDE,"ARREST, CITED",OCEAN AV / CAYUGA AV,-122.438808,37.72360145,"(37.7236014483561, -122.43880804195)"
140028465,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,7/23/2016,17:10,SOUTHERN,NONE,MARKET ST / GRANT AV,-122.4045875,37.78673168,"(37.7867316808533, -122.404587539604)"
140028794,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,7/24/2016,19:15,SOUTHERN,"ARREST, CITED",6TH ST / HOWARD ST,-122.407163,37.77973763,"(37.7797376338991, -122.407163046954)"
140029805,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,7/25/2016,21:00,NORTHERN,NONE,FILLMORE ST / EDDY ST,-122.4323297,37.78142922,"(37.7814292195409, -122.432329732386)"
140033599,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,7/26/2016,17:59,MISSION,"ARREST, BOOKED",GUERRERO ST / 24TH ST,-122.42288,37.75197191,"(37.7519719058164, -122.422879961412)"
140033602,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,7/27/2016,18:26,MISSION,"ARREST, BOOKED",24TH ST / FOLSOM ST,-122.414089,37.75250508,"(37.7525050785758, -122.414089000708)"
140033602,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Sunday,7/28/2016,18:26,MISSION,"ARREST, BOOKED",24TH ST / FOLSOM ST,-122.414089,37.75250508,"(37.7525050785758, -122.414089000708)"
140033602,OTHER OFFENSES,PAROLE VIOLATION,Sunday,7/29/2016,18:26,MISSION,"ARREST, BOOKED",24TH ST / FOLSOM ST,-122.414089,37.75250508,"(37.7525050785758, -122.414089000708)"
146003572,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Wednesday,7/30/2016,18:25,SOUTHERN,NONE,SPEAR ST / HARRISON ST,-122.3894326,37.78883791,"(37.7888379056123, -122.389432577161)"
146003641,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,7/31/2016,18:15,SOUTHERN,NONE,HARRISON ST / SPEAR ST,-122.3894326,37.78883791,"(37.7888379056123, -122.389432577161)"
146003657,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,8/1/2016,19:40,SOUTHERN,NONE,HOWARD ST / STEUART ST,-122.3916489,37.79200525,"(37.7920052450737, -122.39164888422)"
146003663,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,8/2/2016,19:35,SOUTHERN,NONE,HOWARD ST / 2ND ST,-122.3982616,37.78677876,"(37.7867787589097, -122.398261647342)"
146003685,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,8/3/2016,11:00,SOUTHERN,NONE,MARKET ST / VANNESS AV,-122.4192579,37.77514629,"(37.7751462916539, -122.419257894814)"
146003817,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,8/4/2016,22:00,SOUTHERN,NONE,FOLSOM ST / 13TH ST,-122.4155778,37.76959145,"(37.7695914543814, -122.415577809808)"
146003845,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,8/5/2016,22:00,SOUTHERN,NONE,10TH ST / BRYANT ST,-122.4097388,37.7703482,"(37.7703482035454, -122.409738771906)"
146003851,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,8/6/2016,17:15,SOUTHERN,NONE,SOUTH VAN NESS AV / HOWARD ST,-122.4176128,37.77040716,"(37.7704071637725, -122.417612835958)"
146003867,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,8/7/2016,23:00,SOUTHERN,NONE,4TH ST / CLARA ST,-122.4001546,37.78121876,"(37.7812187583196, -122.400154573958)"
146003889,NON-CRIMINAL,LOST PROPERTY,Saturday,8/8/2016,16:30,RICHMOND,NONE,2ND AV / CALIFORNIA ST,-122.4603096,37.78553821,"(37.7855382056485, -122.460309618298)"
146003920,NON-CRIMINAL,LOST PROPERTY,Friday,8/9/2016,10:07,NORTHERN,NONE,MARKET ST / 9TH ST,-122.4162938,37.77749368,"(37.777493677735, -122.416293820935)"
146003936,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,8/10/2016,16:00,SOUTHERN,NONE,9TH ST / BRYANT ST,-122.4085345,37.77129067,"(37.7712906694516, -122.408534526845)"
146003986,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,8/11/2016,17:20,TARAVAL,NONE,8TH AV / KIRKHAM ST,-122.4649805,37.76035613,"(37.7603561261431, -122.464980471446)"
146004031,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,8/12/2016,22:00,INGLESIDE,NONE,KELLOCH AV / VELASCO AV,-122.414145,37.70848456,"(37.7084845609552, -122.414144976492)"
146004047,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,8/13/2016,21:05,PARK,NONE,HAIGHT ST / BUENAVISTAWEST AV,-122.4433119,37.77046975,"(37.7704697548539, -122.443311949602)"
146004081,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,8/14/2016,12:30,PARK,NONE,DIVISADERO ST / FULTON ST,-122.4381806,37.77685569,"(37.7768556900447, -122.438180582321)"
146003027,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,8/15/2016,18:40,PARK,NONE,7TH AV / LINCOLN WY,-122.4642997,37.7660152,"(37.7660152007973, -122.464299701157)"
146003033,NON-CRIMINAL,LOST PROPERTY,Friday,8/16/2016,14:45,PARK,NONE,IRVING ST / 6TH AV,-122.4631023,37.76417821,"(37.7641782123517, -122.46310233563)"
146003209,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,8/17/2016,8:00,MISSION,NONE,BRYANT ST / ALAMEDA ST,-122.4107315,37.76817854,"(37.7681785365421, -122.410731476956)"
146003215,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,8/18/2016,18:00,NORTHERN,NONE,CALIFORNIA ST / FILLMORE ST,-122.4338431,37.78890624,"(37.7889062433785, -122.433843066298)"
146003215,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,8/19/2016,18:00,NORTHERN,NONE,CALIFORNIA ST / FILLMORE ST,-122.4338431,37.78890624,"(37.7889062433785, -122.433843066298)"
146003221,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,8/20/2016,22:15,NORTHERN,NONE,VANNESS AV / OFARRELL ST,-122.4211952,37.78475366,"(37.7847536577561, -122.421195221815)"
146003237,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,8/21/2016,16:00,MISSION,NONE,15TH ST / DOLORES ST,-122.4265407,37.76626756,"(37.7662675621982, -122.426540746321)"
146003287,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,8/22/2016,14:45,NORTHERN,NONE,VALLEJO ST / POLK ST,-122.421963,37.79689897,"(37.796898966685, -122.421962957931)"
146003306,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,8/23/2016,22:00,NORTHERN,NONE,VANNESS AV / EDDY ST,-122.4208183,37.78289465,"(37.7828946450912, -122.420818330445)"
146003312,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,8/24/2016,19:30,MISSION,NONE,ALABAMA ST / 21ST ST,-122.4114252,37.75748453,"(37.7574845297544, -122.411425190106)"
146003544,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,8/25/2016,13:00,SOUTHERN,NONE,POWELL ST / MARKET ST,-122.4075459,37.78440118,"(37.784401179486, -122.407545855931)"
146003566,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,8/26/2016,17:00,SOUTHERN,NONE,2ND ST / TOWNSEND ST,-122.3905314,37.78060708,"(37.7806070798477, -122.390531404145)"
146004285,NON-CRIMINAL,LOST PROPERTY,Thursday,8/27/2016,20:00,SOUTHERN,NONE,5TH ST / MISSION ST,-122.406482,37.78273179,"(37.7827317884887, -122.406481972743)"
146004332,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,8/28/2016,20:00,CENTRAL,NONE,JONES ST / POST ST,-122.4133581,37.78766372,"(37.7876637195721, -122.413358051141)"
146004417,NON-CRIMINAL,LOST PROPERTY,Thursday,8/29/2016,18:30,CENTRAL,NONE,THE EMBARCADERONORTH ST / BAY ST,-122.4055651,37.80661715,"(37.8066171530971, -122.40556507281)"
146004423,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,8/30/2016,20:00,CENTRAL,NONE,STOCKTON ST / CALIFORNIA ST,-122.4075398,37.79224918,"(37.7922491772578, -122.407539774357)"
146004439,NON-CRIMINAL,LOST PROPERTY,Saturday,8/31/2016,19:00,TARAVAL,NONE,TARAVAL ST / 14TH AV,-122.4702334,37.74328674,"(37.7432867393893, -122.470233355939)"
146004445,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,9/1/2016,21:30,CENTRAL,NONE,CHESTNUT ST / MONTGOMERY ST,-122.4051782,37.80476376,"(37.80476375718, -122.405178220847)"
146004451,NON-CRIMINAL,LOST PROPERTY,Thursday,9/2/2016,19:30,CENTRAL,NONE,NORTHPOINT ST / LARKIN ST,-122.422009,37.80549603,"(37.8054960276478, -122.422008950077)"
146004451,NON-CRIMINAL,FOUND PROPERTY,Thursday,9/3/2016,19:30,CENTRAL,NONE,NORTHPOINT ST / LARKIN ST,-122.422009,37.80549603,"(37.8054960276478, -122.422008950077)"
146004489,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,9/4/2016,22:00,CENTRAL,NONE,CALIFORNIA ST / GRANT AV,-122.4059423,37.79245081,"(37.7924508111721, -122.405942287669)"
146004514,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,9/5/2016,14:00,CENTRAL,NONE,HYDE ST / GREEN ST,-122.418862,37.79826524,"(37.7982652352526, -122.418861966021)"
146004536,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,9/6/2016,20:00,CENTRAL,NONE,SANSOME ST / LOMBARD ST,-122.4033522,37.80402961,"(37.8040296057521, -122.403352206927)"
146004611,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,9/7/2016,15:00,CENTRAL,NONE,SUTTER ST / STOCKTON ST,-122.4069587,37.78943476,"(37.789434763004, -122.406958660602)"
146004649,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,9/8/2016,18:30,CENTRAL,NONE,PINE ST / POWELL ST,-122.4089776,37.79108869,"(37.7910886909542, -122.408977605413)"
146004683,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,9/9/2016,11:00,CENTRAL,NONE,LOMBARD ST / HYDE ST,-122.4196161,37.80199424,"(37.8019942438049, -122.419616109671)"
146004699,NON-CRIMINAL,LOST PROPERTY,Sunday,9/10/2016,13:00,CENTRAL,NONE,GREEN ST / STOCKTON ST,-122.409017,37.79948807,"(37.7994880717633, -122.409017007613)"
146004702,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,9/11/2016,1:50,CENTRAL,NONE,GEARY ST / MASON ST,-122.4098766,37.78714881,"(37.787148807979, -122.409876622532)"
146004837,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,9/12/2016,16:00,TENDERLOIN,NONE,MASON ST / OFARRELL ST,-122.4096862,37.78620421,"(37.7862042105295, -122.409686191837)"
146004843,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,9/13/2016,1:30,TENDERLOIN,NONE,GOLDEN GATE AV / LEAVENWORTH ST,-122.4138696,37.78186219,"(37.7818621883021, -122.413869632554)"
146004871,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,9/14/2016,18:23,TENDERLOIN,NONE,HYDE ST / ELLIS ST,-122.4160753,37.78444966,"(37.7844496612791, -122.416075285051)"
146004887,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,9/15/2016,20:00,MISSION,NONE,25TH ST / ALABAMA ST,-122.410811,37.75109142,"(37.7510914177215, -122.410810973101)"
146004906,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,9/16/2016,20:00,MISSION,NONE,14TH ST / MARKET ST,-122.42895,37.76750273,"(37.7675027326801, -122.428950032727)"
146004912,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,9/17/2016,22:15,NORTHERN,NONE,VANNESS AV / GEARY BL,-122.4213958,37.78568434,"(37.7856843389472, -122.421395819115)"
146004934,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,9/18/2016,20:00,NORTHERN,NONE,VANNESS AV / OLIVE ST,-122.4210968,37.78429378,"(37.7842937802977, -122.421096796936)"
146004940,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,9/19/2016,13:30,MISSION,NONE,16TH ST / VALENCIA ST,-122.4218864,37.76491789,"(37.7649178909424, -122.421886357981)"
146004956,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,9/20/2016,9:25,NORTHERN,NONE,GOLDEN GATE AV / VANNESS AV,-122.4204395,37.78103085,"(37.7810308461783, -122.420439512717)"
146004962,NON-CRIMINAL,LOST PROPERTY,Saturday,9/21/2016,18:36,NORTHERN,NONE,VANNESS AV / FELL ST,-122.4195075,37.7763701,"(37.7763700981455, -122.419507546169)"
146005017,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,9/22/2016,0:01,NORTHERN,NONE,FILLMORE ST / LOMBARD ST,-122.4360492,37.79984122,"(37.7998412228823, -122.436049203586)"
146005045,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,9/23/2016,17:00,NORTHERN,NONE,PAGE ST / FRANKLIN ST,-122.420255,37.77435817,"(37.7743581710701, -122.420254960348)"
146005067,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,9/24/2016,10:45,NORTHERN,NONE,CALIFORNIA ST / FILLMORE ST,-122.4338431,37.78890624,"(37.7889062433785, -122.433843066298)"
146005089,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,9/25/2016,23:00,NORTHERN,NONE,FILLMORE ST / BUSH ST,-122.4334617,37.78701987,"(37.7870198718253, -122.433461662619)"
146005095,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,9/26/2016,11:25,NORTHERN,NONE,LAGUNA ST / CALIFORNIA ST,-122.4289097,37.78953369,"(37.7895336904294, -122.428909653942)"
146005136,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,9/27/2016,7:55,NORTHERN,NONE,OFARRELL ST / FRANKLIN ST,-122.4228408,37.78454554,"(37.7845455355216, -122.422840794653)"
146005211,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,9/28/2016,17:45,NORTHERN,NONE,HAYES ST / VANNESS AV,-122.4196977,37.77730095,"(37.7773009526003, -122.419697721691)"
146005249,NON-CRIMINAL,LOST PROPERTY,Wednesday,9/29/2016,16:45,NORTHERN,NONE,FRANKLIN ST / CALIFORNIA ST,-122.4239762,37.79016093,"(37.7901609310159, -122.423976158276)"
146005302,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,9/30/2016,17:00,RICHMOND,NONE,19TH AV / LAKE ST,-122.4787156,37.7860301,"(37.7860301008982, -122.478715587206)"
146005625,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,10/1/2016,20:00,NORTHERN,NONE,POST ST / WEBSTER ST,-122.4313698,37.78537304,"(37.7853730435472, -122.431369772433)"
146005647,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,10/2/2016,19:20,NORTHERN,NONE,VANNESS AV / TURK ST,-122.4206419,37.78196082,"(37.7819608221838, -122.420641893733)"
146005669,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,10/3/2016,19:25,NORTHERN,NONE,PIERCE ST / CHESTNUT ST,-122.4395049,37.80040249,"(37.8004024933613, -122.439504944797)"
146005744,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,10/4/2016,19:00,CENTRAL,NONE,LARKIN ST / GEARY ST,-122.4180908,37.78610075,"(37.7861007451645, -122.418090766692)"
146005750,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,10/5/2016,19:00,NORTHERN,NONE,FRANKLIN ST / POST ST,-122.4232177,37.7864018,"(37.7864017954155, -122.423217673913)"
